Overall Qual,Garage Area,1st Flr SF,Year Built,Full Bath,Year Remod/Add,Garage Yr Blt,Mas Vnr Area,TotRms AbvGrd,Fireplaces,BsmtFin SF 1,Lot Frontage,Wood Deck SF,Open Porch SF,Bsmt Full Bath,2nd Flr SF,Lot Area,Bsmt Unf SF,Bedroom AbvGr,Screen Porch,Overall Cond,MS SubClass,Mo Sold,Yr Sold,SalePrice
-0.5,-0.0703125,-0.5992141453831041,-0.08695652173913043,0.0,-0.6153846153846154,-0.2564102564102564,1.6134969325153374,0.5,-1.0,0.16604287172507656,0.6666666666666666,1.2380952380952381,-0.38571428571428573,0.0,1.1948790896159318,0.3270225847689779,-0.7981099656357389,1.0,0.0,0.0,0.2,-0.5,-0.5,152000
0.0,1.8125,0.26522593320235754,-0.043478260869565216,0.0,-0.5641025641025641,-0.20512820512820512,1.0797546012269938,0.0,0.0,0.16468186457978903,3.3333333333333335,0.0,-0.38571428571428573,0.0,0.0,0.8646740122968284,0.9407216494845361,-1.0,0.0,0.0,-0.6,0.75,-0.5,170000
-0.5,0.02734375,0.7838899803536346,-0.043478260869565216,0.0,-0.5641025641025641,-0.20512820512820512,0.0,0.5,0.0,0.8533514800952705,0.1111111111111111,1.3333333333333333,-0.38571428571428573,0.0,0.0,0.6800998356364522,0.036941580756013746,0.0,180.0,1.0,-0.6,-1.0,-0.5,175000
0.0,0.23046875,-0.08644400785854617,-0.10869565217391304,-1.0,-0.6410256410256411,-0.28205128205128205,2.2392638036809815,0.5,0.0,0.017693092888737667,1.2222222222222223,1.3333333333333333,-0.38571428571428573,0.0,0.9985775248933144,0.5478784927253911,-0.552405498281787,0.0,0.0,1.0,0.2,0.0,-0.5,175000
0.5,0.2734375,0.11198428290766209,0.06521739130434782,0.0,-0.4358974358974359,-0.07692307692307693,1.4294478527607362,0.5,0.0,-0.5049336509016672,0.0,0.0,1.2285714285714286,0.0,1.128022759601707,0.71443355451391,0.5644329896907216,0.0,0.0,2.0,0.2,1.25,-0.5,197900
0.5,0.41015625,0.46954813359528486,0.06521739130434782,0.0,-0.4358974358974359,-0.07692307692307693,0.7975460122699386,-0.5,0.0,0.3443348077577407,-0.2222222222222222,2.4226190476190474,0.12857142857142856,0.0,0.0,-0.11176721251597979,-0.7981099656357389,0.0,0.0,1.0,0.6,-1.0,-0.5,174000
0.0,0.03125,-0.0019646365422396855,0.021739130434782608,0.0,-0.48717948717948717,-0.1282051282051282,0.0,1.0,0.0,0.7621640013610071,0.6666666666666666,0.0,0.9857142857142858,1.0,1.128022759601707,-0.35307725086747427,-0.7981099656357389,1.0,0.0,1.0,0.2,1.25,-0.5,178900
-0.5,-0.75,-1.0,-0.043478260869565216,-1.0,0.3076923076923077,-0.20512820512820512,0.5030674846625767,-0.5,-1.0,-0.02994215719632528,0.1111111111111111,0.20833333333333334,-0.38571428571428573,0.0,0.7581792318634424,0.25567662993851586,-0.7585910652920962,0.0,0.0,2.0,0.6,1.5,-0.5,139000
0.0,0.375,-0.2043222003929273,-0.043478260869565216,-1.0,-0.5641025641025641,0.0,0.0,-0.5,-1.0,-0.12112963593058863,0.0,0.0,4.071428571428571,1.0,0.0,0.26298167650818777,0.3427835051546392,0.0,0.0,0.0,-0.6,-0.75,-0.5,143250
0.5,0.015625,-0.7072691552062869,-0.021739130434782608,-1.0,0.28205128205128205,-0.1794871794871795,0.8466257668711656,0.5,-1.0,0.3470568220483157,0.0,0.0,0.07142857142857142,1.0,1.0725462304409672,-0.4816460704936994,-0.6280068728522337,1.0,0.0,4.0,0.2,0.0,-0.5,184000
-0.5,0.375,0.6620825147347741,-0.06521739130434782,-1.0,-0.07692307692307693,0.23076923076923078,0.0,0.5,-1.0,0.26539639333106496,-0.2777777777777778,1.5,-0.38571428571428573,1.0,0.0,0.0017045108662567725,-0.18127147766323023,0.0,0.0,1.0,-0.6,0.75,-0.5,155000
-0.5,-0.4375,-0.33595284872298625,-0.06521739130434782,-1.0,0.23076923076923078,-0.23076923076923078,0.19631901840490798,-0.5,-1.0,-0.3946920721333787,-0.1111111111111111,0.7142857142857143,-0.38571428571428573,0.0,0.0,-0.37255737505326597,-0.43041237113402064,0.0,0.0,0.0,-0.6,1.0,-0.5,133000
-0.5,-0.78125,-0.26522593320235754,-0.043478260869565216,-1.0,-0.5641025641025641,0.05128205128205128,0.0,-0.5,-1.0,0.055801292956788026,-0.3888888888888889,0.0,-0.38571428571428573,0.0,0.0,0.07499847811529799,-0.36683848797250856,0.0,0.0,0.0,-0.6,0.25,-0.5,119500
-1.0,0.0,-0.41846758349705304,-0.043478260869565216,-1.0,-0.5641025641025641,-0.1282051282051282,0.0,-0.5,-1.0,-0.5049336509016672,0.1111111111111111,0.0,-0.38571428571428573,0.0,0.0,-0.28148779448468986,0.6761168384879725,0.0,0.0,0.0,-0.6,0.0,-0.5,123000
-1.0,0.796875,-0.44597249508840864,-0.043478260869565216,-1.0,-0.5641025641025641,0.0,0.0,-1.0,-1.0,-0.06668935011908812,0.0,0.0,-0.38571428571428573,0.0,0.0,-0.5137882754002556,0.12285223367697594,-1.0,0.0,1.0,-0.6,0.0,-0.5,110000
-1.0,-0.8203125,-0.33595284872298625,-0.2608695652173913,-1.0,-0.8205128205128205,-0.46153846153846156,0.0,-1.0,-1.0,-0.07757740728138823,0.0,0.8333333333333334,-0.38571428571428573,0.0,0.0,1.886893528946247,0.23281786941580757,-1.0,0.0,2.0,-0.6,0.25,-0.5,128000
-1.0,0.1875,-0.43418467583497056,-0.043478260869565216,-1.0,-0.5641025641025641,-0.1282051282051282,0.0,-0.5,-1.0,0.3334467505954406,-0.4444444444444444,0.0,-0.38571428571428573,0.0,0.0,-0.10957569854507823,-0.37199312714776633,0.0,0.0,1.0,-0.6,-0.25,-0.5,120500
0.5,-0.44140625,-0.6247544204322201,0.5434782608695652,-1.0,0.1282051282051282,0.48717948717948717,1.116564417177914,-1.0,-1.0,0.2898945219462402,-1.8888888888888888,0.7142857142857143,0.18571428571428572,1.0,0.0,-1.3129603701223596,-0.7981099656357389,-2.0,0.0,0.0,1.4,0.0,-0.5,133000
0.0,0.12109375,0.4950884086444008,0.6086956521739131,0.0,0.20512820512820512,0.5641025641025641,0.0,-0.5,0.0,-0.5049336509016672,-1.9444444444444444,0.8095238095238095,0.5857142857142857,0.0,0.0,-1.2995677847446276,1.4991408934707904,-1.0,0.0,0.0,1.4,0.25,-0.5,155000
0.0,0.1640625,0.4950884086444008,0.5217391304347826,0.0,0.1282051282051282,0.46153846153846156,0.0,-0.5,0.0,0.7608029942157196,-2.3333333333333335,0.0,0.5857142857142857,1.0,0.0,0.3635478176173373,0.01804123711340206,-1.0,0.0,0.0,1.4,1.0,-0.5,177000
0.0,-0.84375,-1.100196463654224,0.0,-1.0,-0.5128205128205128,-0.15384615384615385,3.478527607361963,0.0,-1.0,-0.08029942157196325,-2.611111111111111,0.8571428571428571,-0.38571428571428573,0.0,0.8065433854907539,-1.7641687465757594,-0.4321305841924399,0.0,0.0,1.0,2.2,-1.0,-0.5,113500
0.0,-0.84375,-0.8113948919449901,0.0,-1.0,-0.5128205128205128,-0.15384615384615385,1.7484662576687116,0.5,-1.0,-0.02041510717931269,-2.611111111111111,0.8571428571428571,0.014285714285714285,0.0,0.7766714082503556,-1.840871735557314,-0.2551546391752577,0.0,0.0,0.0,2.2,-0.25,-0.5,113000
0.0,-0.84375,-0.8113948919449901,0.0,-1.0,-0.5128205128205128,-0.15384615384615385,1.6257668711656441,0.5,-1.0,-0.5049336509016672,-2.611111111111111,0.0,0.014285714285714285,0.0,0.7766714082503556,-1.7999634747671516,0.35652920962199314,1.0,0.0,0.0,2.2,1.5,-0.5,113700
-0.5,-0.15625,-0.8939096267190569,-0.06521739130434782,0.0,-0.5897435897435898,-0.23076923076923078,1.8650306748466257,0.0,-1.0,-0.5049336509016672,-2.4444444444444446,0.0,-0.38571428571428573,0.0,0.9559032716927454,-1.8101905399646923,0.28436426116838487,0.0,0.0,0.0,2.2,-0.5,-0.5,106000
-0.5,-0.15625,-0.6286836935166994,-0.043478260869565216,-1.0,-0.5641025641025641,-0.20512820512820512,2.3067484662576687,0.0,-1.0,0.13610071452875128,-2.4444444444444446,1.4285714285714286,0.12857142857142856,1.0,0.8534850640113798,-1.8335666889876423,-0.2929553264604811,-1.0,0.0,0.0,2.2,0.5,-0.5,122500
0.0,-0.15625,-0.24950884086444008,0.06521739130434782,0.0,-0.4358974358974359,-0.05128205128205128,0.0,-0.5,0.0,-0.3416127934671657,0.0,0.0,2.5428571428571427,0.0,0.0,-1.101114019601875,0.8479381443298969,-1.0,0.0,0.0,1.4,-1.0,-0.5,128000
0.0,-0.15625,-0.5520628683693517,0.06521739130434782,0.0,-0.4358974358974359,-0.07692307692307693,0.0,0.5,0.0,0.25178632187818983,-2.4444444444444446,0.2857142857142857,-0.38571428571428573,1.0,1.058321479374111,-1.7390880866865526,-0.37199312714776633,0.0,0.0,1.0,2.2,0.25,-0.5,155000
0.5,-0.62890625,-0.05893909626719057,0.10869565217391304,0.0,-0.38461538461538464,-0.02564102564102564,0.0,-1.0,-1.0,0.35522286492004085,-2.4444444444444446,0.6428571428571429,0.07142857142857142,0.0,0.0,-1.7400620928958421,-0.07130584192439862,-1.0,0.0,2.0,1.4,-0.5,-0.5,142500
-0.5,-0.46875,-0.1905697445972495,-0.15217391304347827,-1.0,-0.6923076923076923,-0.1282051282051282,0.31901840490797545,-0.5,-1.0,0.48179652943177953,-0.16666666666666666,0.0,-0.38571428571428573,1.0,0.0,-0.5600535703415109,-0.34621993127147765,0.0,0.0,1.0,-0.6,1.25,-0.5,129250
1.5,0.9765625,1.4361493123772102,0.717391304347826,0.0,0.358974358974359,0.717948717948718,2.3190184049079754,0.5,0.0,1.0615855733242598,1.5555555555555556,1.1071428571428572,0.12857142857142856,1.0,0.0,0.7351311864613137,0.29982817869415807,0.0,0.0,0.0,-0.6,0.5,-0.5,356000
1.5,1.1484375,1.4597249508840864,0.7391304347826086,0.0,0.358974358974359,0.717948717948718,2.773006134969325,1.5,0.0,-0.4396053079278666,1.2222222222222223,0.0,1.1571428571428573,0.0,0.0,0.5464174834114568,2.25,0.0,260.0,0.0,-0.6,0.25,-0.5,314813
1.0,1.3203125,1.1964636542239686,0.7391304347826086,0.0,0.358974358974359,0.717948717948718,1.5582822085889572,0.5,-1.0,-0.5049336509016672,1.3888888888888888,1.0,2.8714285714285714,0.0,0.0,0.6282340049917818,2.1125429553264605,0.0,0.0,0.0,-0.6,1.5,-0.5,318000
1.0,1.46875,1.1964636542239686,0.717391304347826,0.0,0.358974358974359,0.6923076923076923,1.852760736196319,0.5,0.0,-0.5049336509016672,1.2777777777777777,0.0,1.2142857142857142,0.0,0.0,0.5783161867656906,2.1125429553264605,0.0,0.0,0.0,-0.6,0.0,-0.5,322400
1.0,1.75,1.275049115913556,0.7391304347826086,0.0,0.358974358974359,0.717948717948718,2.0122699386503067,0.5,0.0,0.8615175229669956,1.3888888888888888,0.0,-0.38571428571428573,1.0,0.0,0.6416265903695136,0.45618556701030927,0.0,0.0,0.0,-0.6,1.25,-0.5,318000
1.0,1.7890625,2.0373280943025542,0.7391304347826086,0.0,0.358974358974359,0.717948717948718,0.0,0.5,0.0,1.561075195644777,2.3333333333333335,0.7738095238095238,1.6428571428571428,1.0,0.0,1.1890180799902599,0.21563573883161513,-1.0,0.0,0.0,-0.6,1.25,-0.5,345474
1.5,0.984375,2.0353634577603144,0.717391304347826,0.0,0.358974358974359,0.717948717948718,1.9325153374233128,1.0,0.0,-0.5049336509016672,2.1666666666666665,0.7380952380952381,1.0142857142857142,0.0,0.0,1.2175077616119803,2.8462199312714778,0.0,142.0,0.0,-0.6,-0.25,-0.5,415298
1.5,2.1875,1.6856581532416504,0.7391304347826086,0.0,0.358974358974359,0.717948717948718,2.7975460122699385,1.0,0.0,1.2698196665532495,2.1666666666666665,1.5952380952380953,0.44285714285714284,1.0,1.0142247510668563,1.0205150057831618,0.28436426116838487,0.0,0.0,0.0,0.2,1.5,-0.5,492000
1.0,0.7421875,0.1237721021611002,0.717391304347826,0.0,0.358974358974359,0.6923076923076923,1.165644171779141,2.5,0.0,-0.5049336509016672,2.3333333333333335,0.7142857142857143,0.17142857142857143,0.0,1.9943100995732574,0.9715711937663603,1.1056701030927836,1.0,0.0,0.0,0.2,-0.75,-0.5,338931
2.0,1.5546875,1.888015717092338,0.6956521739130435,0.0,0.3333333333333333,0.6666666666666666,2.4539877300613497,0.5,1.0,1.441306566859476,2.0555555555555554,1.119047619047619,0.5428571428571428,1.0,0.0,1.4563827844402508,0.17096219931271478,-1.0,175.0,0.0,-0.6,0.5,-0.5,450000
0.5,1.82421875,-0.0275049115913556,0.717391304347826,0.0,0.3333333333333333,0.6923076923076923,2.147239263803681,1.5,0.0,-0.5049336509016672,2.2777777777777777,1.1428571428571428,0.5,0.0,1.566145092460882,1.145431302124551,1.0283505154639174,0.0,0.0,0.0,0.2,0.5,-0.5,280000
1.5,1.765625,2.882121807465619,0.7391304347826086,0.0,0.358974358974359,0.717948717948718,2.7975460122699385,1.0,1.0,1.9612112963593058,2.1666666666666665,0.7738095238095238,0.014285714285714285,1.0,0.0,1.0813903938637608,0.4733676975945017,0.0,0.0,0.0,-0.6,1.0,-0.5,479069
1.0,1.62109375,1.7445972495088409,0.717391304347826,0.0,0.3333333333333333,0.6923076923076923,2.3006134969325154,1.5,0.0,-0.5049336509016672,2.3333333333333335,1.875,0.2571428571428571,0.0,0.0,1.1629634138917635,2.526632302405498,0.0,0.0,0.0,-0.6,0.25,-0.5,395000
1.5,0.8359375,1.9332023575638506,0.717391304347826,0.0,0.3333333333333333,0.6923076923076923,4.736196319018405,1.5,0.0,-0.5049336509016672,2.0555555555555554,2.4642857142857144,0.8142857142857143,0.0,0.8165007112375533,1.0331770865039265,2.9012027491408934,0.0,0.0,0.0,0.2,-0.75,-0.5,380000
1.0,1.5078125,1.0785854616895874,0.717391304347826,0.0,0.3333333333333333,0.6923076923076923,1.521472392638037,0.5,0.0,-0.5049336509016672,1.6666666666666667,0.0,0.24285714285714285,0.0,0.0,0.4816460704936994,1.995704467353952,0.0,0.0,0.0,-0.6,-0.25,-0.5,250000
1.0,1.671875,1.7504911591355599,0.717391304347826,0.0,0.358974358974359,0.6923076923076923,1.8650306748466257,0.5,0.0,1.332425995236475,2.3333333333333335,1.4880952380952381,0.5142857142857142,1.0,0.0,1.345833079685883,0.2774914089347079,-1.0,0.0,0.0,-0.6,0.25,-0.5,440000
1.5,1.3046875,1.2514734774066798,0.6956521739130435,0.0,0.3333333333333333,0.6666666666666666,2.2392638036809815,1.5,0.0,-0.5049336509016672,2.7777777777777777,1.6785714285714286,0.4,0.0,1.4736842105263157,1.023680525963353,2.129725085910653,1.0,0.0,0.0,0.2,-0.25,-0.5,418000
2.0,2.7109375,2.3673870333988214,0.7391304347826086,0.0,0.358974358974359,0.717948717948718,5.950920245398773,0.5,0.0,1.7870023817625043,-0.5,1.1428571428571428,0.04285714285714286,2.0,0.0,1.8795884823765752,0.29467353951890035,-1.0,0.0,0.0,-0.6,0.5,-0.5,500067
1.0,0.96875,0.9764243614931237,0.7391304347826086,0.0,0.38461538461538464,0.717948717948718,0.0,0.5,0.0,-0.5049336509016672,3.6666666666666665,0.0,4.871428571428571,0.0,0.8108108108108109,1.7554026906921532,1.9201030927835052,0.0,0.0,0.0,0.2,0.0,-0.5,260116
1.0,1.453125,0.11394891944990176,0.6739130434782609,0.0,0.3076923076923077,0.6410256410256411,2.1104294478527605,1.5,0.0,-0.5049336509016672,0.4444444444444444,1.1428571428571428,1.7714285714285714,0.0,1.8918918918918919,0.03433371887745784,1.1658075601374571,1.0,0.0,0.0,0.2,1.0,-0.5,317000
1.0,1.1953125,-0.24950884086444008,0.7391304347826086,0.0,0.358974358974359,0.717948717948718,0.7361963190184049,1.0,1.0,0.5539299081320177,0.7777777777777778,1.0238095238095237,1.1,1.0,1.6244665718349929,0.06306690205150058,-0.5575601374570447,0.0,0.0,0.0,0.2,0.75,-0.5,319500
1.0,1.20703125,1.031434184675835,0.7391304347826086,-1.0,0.358974358974359,0.717948717948718,1.8404907975460123,1.0,0.0,1.2480435522286493,1.0,1.0595238095238095,1.3285714285714285,1.0,0.7837837837837838,0.2707737261825044,-0.2929553264604811,0.0,0.0,0.0,0.2,1.25,-0.5,325624
1.5,1.41796875,1.4086444007858545,0.717391304347826,0.0,0.3333333333333333,0.6923076923076923,3.128834355828221,0.5,0.0,-0.5049336509016672,1.4444444444444444,0.9404761904761905,1.1142857142857143,0.0,0.0,1.0141839654227796,2.2981099656357387,0.0,0.0,0.0,-0.6,0.0,-0.5,372000
1.0,1.703125,1.243614931237721,0.6739130434782609,0.0,0.28205128205128205,0.6410256410256411,3.079754601226994,2.5,0.0,-0.5049336509016672,1.7222222222222223,1.1547619047619047,0.32857142857142857,0.0,1.7610241820768135,0.8812321178547513,2.1331615120274914,2.0,0.0,0.0,0.2,0.5,-0.5,342000
1.0,1.53125,0.10019646365422397,0.6739130434782609,0.0,0.28205128205128205,0.6410256410256411,2.3803680981595092,2.0,0.0,0.8152432800272201,1.7222222222222223,1.0952380952380953,1.8142857142857143,1.0,1.894736842105263,0.6450356121020272,-0.5128865979381443,1.0,0.0,0.0,0.2,0.0,-0.5,354000
1.0,1.3203125,0.2593320235756385,0.6521739130434783,0.0,0.2564102564102564,0.6153846153846154,1.7177914110429449,0.5,0.0,0.7716910513780197,2.3333333333333335,1.1428571428571428,2.8714285714285714,1.0,1.6614509246088194,1.1753819930602059,-0.14690721649484537,0.0,0.0,0.0,0.2,-1.25,-0.5,350000
1.0,0.6875,0.29273084479371314,0.6521739130434783,0.0,0.28205128205128205,0.6153846153846154,2.085889570552147,2.0,0.0,-0.5049336509016672,1.3888888888888888,0.6190476190476191,1.042857142857143,0.0,1.6216216216216217,0.6206854568697876,1.2310996563573884,1.0,0.0,0.0,0.2,-0.25,-0.5,285000
1.0,1.1484375,-0.37328094302554027,0.7391304347826086,0.0,0.358974358974359,0.717948717948718,1.50920245398773,1.0,0.0,0.4055801292956788,0.0,1.1666666666666667,1.1,1.0,1.3129445234708392,0.7592378401412309,-0.4097938144329897,0.0,0.0,0.0,0.2,0.5,-0.5,281500
0.5,1.5546875,1.0392927308447937,0.6956521739130435,0.0,0.3333333333333333,0.6666666666666666,1.2883435582822085,0.5,-1.0,1.0983327662470228,0.1111111111111111,0.5952380952380952,0.15714285714285714,1.0,0.0,0.11590673890546052,-0.04896907216494845,0.0,0.0,0.0,-0.6,-0.25,-0.5,245700
1.0,0.2890625,1.2495088408644401,0.6956521739130435,0.0,0.3076923076923077,0.6666666666666666,1.2883435582822085,0.5,-1.0,-0.3429738006124532,0.16666666666666666,1.0,0.0,1.0,0.0,-0.047726304255189624,1.95446735395189,0.0,0.0,0.0,-0.6,-1.25,-0.5,232698
1.0,1.546875,0.41846758349705304,0.717391304347826,0.0,0.358974358974359,0.6923076923076923,0.0,0.5,-1.0,-0.5049336509016672,1.3333333333333333,0.0,0.18571428571428572,0.0,0.7539118065433855,0.31216899007731175,1.4321305841924399,0.0,0.0,0.0,0.2,-1.0,-0.5,250000
0.0,-0.078125,0.5442043222003929,0.6956521739130435,0.0,0.3333333333333333,0.6666666666666666,1.5705521472392638,0.0,0.0,-0.477713507995917,-0.3888888888888889,1.1428571428571428,0.014285714285714285,0.0,0.0,-0.4560784074998478,1.5077319587628866,-1.0,0.0,0.0,1.4,0.0,-0.5,194700
0.0,0.58984375,0.4263261296660118,0.6956521739130435,-1.0,0.3333333333333333,0.6666666666666666,1.116564417177914,-0.5,0.0,0.6736985369173188,-1.8888888888888888,0.6547619047619048,0.32857142857142857,1.0,0.0,-1.3511901138369757,-0.04896907216494845,-2.0,0.0,0.0,1.4,0.5,-0.5,204000
0.0,0.58984375,0.4263261296660118,0.6956521739130435,-1.0,0.3333333333333333,0.6666666666666666,1.116564417177914,-0.5,0.0,0.8969037087444709,-1.8888888888888888,0.6547619047619048,0.32857142857142857,1.0,0.0,-1.3507031107323308,-0.33075601374570446,-2.0,0.0,0.0,1.4,-0.25,-0.5,200000
0.0,-0.078125,0.5442043222003929,0.6956521739130435,0.0,0.3333333333333333,0.6666666666666666,1.5705521472392638,0.0,0.0,0.5321537938074175,-1.5,1.1428571428571428,0.014285714285714285,1.0,0.0,-0.7697084068910939,0.23281786941580757,-1.0,0.0,0.0,1.4,0.0,-0.5,207000
1.0,0.57421875,0.9214145383104125,0.717391304347826,0.0,0.3333333333333333,0.6923076923076923,0.6625766871165644,0.0,0.0,-0.47226947941476694,-1.8888888888888888,0.9285714285714286,0.6571428571428571,0.0,0.0,-1.1834175442868449,1.8307560137457044,-1.0,0.0,0.0,1.4,0.5,-0.5,209500
1.0,0.57421875,0.9214145383104125,0.717391304347826,0.0,0.3333333333333333,0.6923076923076923,0.6625766871165644,0.0,0.0,-0.47226947941476694,-1.8888888888888888,0.9285714285714286,0.6571428571428571,0.0,0.0,-1.1834175442868449,1.8307560137457044,-1.0,0.0,0.0,1.4,-0.25,-0.5,209500
1.0,0.015625,0.5599214145383105,0.717391304347826,0.0,0.3333333333333333,0.6923076923076923,1.0920245398773005,0.0,0.0,-0.47226947941476694,-1.3333333333333333,0.7142857142857143,0.3142857142857143,0.0,0.0,-0.7324526693857674,1.5146048109965635,-1.0,0.0,0.0,1.4,1.0,-0.5,202500
1.5,0.328125,0.9666011787819253,0.6956521739130435,0.0,0.3076923076923077,0.6666666666666666,2.4171779141104293,0.0,0.0,0.6492004083021435,-1.1111111111111112,1.2083333333333333,0.17142857142857143,1.0,0.0,-0.39179399768673523,0.45446735395189003,-1.0,0.0,0.0,1.4,-0.25,-0.5,280000
1.5,0.296875,0.9351669941060904,0.6956521739130435,0.0,0.3076923076923077,0.6666666666666666,1.50920245398773,0.0,0.0,1.064307587614835,-0.4444444444444444,1.2083333333333333,0.2857142857142857,1.0,0.0,-0.5203628173129604,-0.09707903780068729,-1.0,0.0,0.0,1.4,0.5,-0.5,277500
1.5,0.53515625,1.5402750491159136,0.7391304347826086,0.0,0.358974358974359,0.717948717948718,2.2208588957055215,0.0,0.0,-0.5049336509016672,0.0,1.25,0.38571428571428573,0.0,0.0,-0.39690753028550557,2.413230240549828,-1.0,0.0,0.0,1.4,1.5,-0.5,318061
1.0,0.2734375,0.46954813359528486,0.717391304347826,0.0,0.3333333333333333,0.6923076923076923,1.0797546012269938,0.0,0.0,-0.47226947941476694,-1.1111111111111112,0.0,0.15714285714285714,0.0,0.0,-0.7816399829548913,1.4355670103092784,-1.0,0.0,0.0,1.4,0.75,-0.5,221370
0.5,-0.0078125,0.6286836935166994,0.6521739130434783,0.0,0.2564102564102564,0.6153846153846154,1.4417177914110428,0.0,0.0,0.8560734943858456,-1.1111111111111112,0.8095238095238095,0.12857142857142856,1.0,0.0,-1.5116576368174348,-0.10223367697594501,-1.0,0.0,0.0,1.4,-0.75,-0.5,200000
0.0,0.359375,-0.6227897838899804,0.7391304347826086,1.0,0.358974358974359,0.717948717948718,0.0,0.5,-1.0,-0.5049336509016672,-0.5,0.5952380952380952,-0.38571428571428573,0.0,1.035561877667141,1.5486698727704389,0.5214776632302406,0.0,0.0,0.0,0.2,-0.25,-0.5,181755
0.0,-0.3125,-0.6227897838899804,0.6956521739130435,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,-0.5049336509016672,-0.16666666666666666,0.5952380952380952,0.15714285714285714,0.0,1.0924608819345663,0.1916357216777257,0.5214776632302406,0.0,0.0,0.0,0.2,0.0,-0.5,176000
0.0,-0.33984375,-0.593320235756385,0.6956521739130435,0.0,0.358974358974359,0.6666666666666666,0.0,1.0,0.0,-0.5049336509016672,-0.16666666666666666,0.0,0.6428571428571429,0.0,0.9971550497866287,0.1916357216777257,0.5472508591065293,0.0,0.0,0.0,0.2,0.25,-0.5,178900
0.5,-0.1015625,-0.93713163064833,0.717391304347826,0.0,0.358974358974359,0.717948717948718,0.26993865030674846,0.0,-1.0,-0.5049336509016672,-0.5555555555555556,0.5952380952380952,0.08571428571428572,0.0,1.209103840682788,0.9141048274182748,0.24656357388316152,0.0,0.0,0.0,0.2,-0.25,-0.5,168165
0.0,-0.15625,-0.6817288801571709,0.717391304347826,0.0,0.3333333333333333,0.6923076923076923,0.0,0.5,0.0,-0.5049336509016672,-0.3333333333333333,0.5952380952380952,0.04285714285714286,0.0,1.0768136557610242,-0.14439642052718085,0.4699312714776632,0.0,0.0,0.0,0.2,-0.75,-0.5,171925
0.0,-0.5078125,-0.7603143418467584,0.717391304347826,0.0,0.358974358974359,0.717948717948718,0.0,0.0,0.0,-0.5049336509016672,-0.2777777777777778,0.0,0.1,1.0,1.4907539118065434,0.0679369330979485,0.4012027491408935,0.0,0.0,0.0,0.2,0.0,-0.5,198444
0.0,-0.359375,0.47347740667976423,0.6956521739130435,0.0,0.3076923076923077,0.6666666666666666,0.0,0.0,-1.0,0.7444709084722695,1.1111111111111112,0.7142857142857143,-0.05714285714285714,1.0,0.0,0.6735252937237475,-0.09707903780068729,0.0,0.0,0.0,-0.6,0.0,-0.5,203000
0.5,-0.3125,-0.7013752455795678,0.7391304347826086,0.0,0.358974358974359,0.717948717948718,0.0,1.0,0.0,-0.5049336509016672,-0.16666666666666666,0.5952380952380952,-0.04285714285714286,0.0,1.035561877667141,-0.1051926706032751,0.4527491408934708,0.0,0.0,0.0,0.2,0.25,-0.5,179540
0.5,-0.171875,0.4263261296660118,0.7391304347826086,0.0,0.358974358974359,0.717948717948718,0.0,0.0,-1.0,-0.5049336509016672,0.2777777777777778,0.0,-0.07142857142857142,0.0,0.0,-0.111280209411335,1.4390034364261168,0.0,0.0,0.0,-0.6,0.5,-0.5,176485
0.5,-0.328125,0.5009823182711198,0.7391304347826086,0.0,0.358974358974359,0.717948717948718,0.0,0.0,-1.0,-0.47226947941476694,0.2777777777777778,0.5952380952380952,0.04285714285714286,0.0,0.0,-0.13416935532964022,1.4630584192439862,0.0,0.0,0.0,-0.6,0.5,-0.5,181134
0.0,-0.1875,-0.9214145383104125,0.717391304347826,0.0,0.358974358974359,0.717948717948718,0.0,0.0,0.0,-0.5049336509016672,0.2777777777777778,0.0,0.12857142857142856,0.0,1.132290184921764,-0.23156997625859865,0.2603092783505155,0.0,0.0,0.0,0.2,-0.75,-0.5,156932
0.0,-0.15625,-0.6542239685658153,0.7391304347826086,0.0,0.358974358974359,0.717948717948718,0.13496932515337423,0.0,-1.0,-0.5049336509016672,0.2222222222222222,0.5952380952380952,0.07142857142857142,0.0,1.069701280227596,-0.2973153953856456,0.49398625429553267,0.0,0.0,0.0,0.2,1.5,-0.5,166000
0.5,-0.3125,-0.7013752455795678,0.7391304347826086,0.0,0.358974358974359,0.717948717948718,0.09815950920245399,0.5,-1.0,-0.5049336509016672,-0.2222222222222222,0.5952380952380952,-0.04285714285714286,0.0,1.035561877667141,-0.42296219638400195,0.4527491408934708,0.0,0.0,0.0,0.2,0.25,-0.5,177594
0.5,-0.0703125,0.33988212180746563,0.7391304347826086,0.0,0.358974358974359,0.717948717948718,0.0,0.0,-1.0,-0.5049336509016672,-0.2222222222222222,0.0,-0.38571428571428573,0.0,0.0,-0.4268582212211603,1.342783505154639,0.0,0.0,1.0,-0.6,0.5,-0.5,173500
0.5,0.65625,0.33988212180746563,0.717391304347826,0.0,0.358974358974359,0.717948717948718,0.44171779141104295,0.0,0.0,-0.5049336509016672,-0.8333333333333334,0.8571428571428571,-0.15714285714285714,0.0,0.0,-1.3460765812382054,1.3634020618556701,-1.0,0.0,0.0,1.4,0.0,-0.5,172500
