Customer_ID,Invoice_ID,Document_Date,Due_Date,Clearing_Date,Amount,is_late
Customer_1107,INV100504,2023-11-15,2023-12-15,2024-01-07,4293.97,1
Customer_3555,INV101272,2023-11-03,2023-12-02,2023-12-13,5591.25,1
Customer_3837,INV100387,2023-01-16,2023-02-05,2023-02-12,8074.91,1
Customer_4467,INV101260,2023-08-22,2023-09-30,2023-10-12,3022.88,1
Customer_8517,INV100334,2023-02-21,2023-04-09,2023-04-09,7924.93,0
Customer_9643,INV100424,2023-09-21,2023-10-06,2023-10-02,3520.48,0
Customer_7968,INV100294,2023-02-10,2023-04-07,2023-04-14,5413.22,1
Customer_4313,INV100907,2023-04-17,2023-06-04,2023-06-17,4426.26,1
Customer_2124,INV100392,2023-05-21,2023-06-13,2023-06-18,6580.28,1
Customer_3033,INV100530,2023-01-29,2023-02-28,2023-03-01,9033.41,1
Customer_4123,INV100684,2023-09-21,2023-10-10,2023-11-02,4836.08,1
Customer_29,INV100160,2023-12-02,2024-01-11,2024-01-15,3645.3,1
Customer_4084,INV100525,2023-08-15,2023-09-08,2023-09-17,3201.51,1
Customer_7728,INV100350,2023-11-05,2023-12-18,2023-12-26,4177.22,1
Customer_8972,INV100801,2023-12-21,2024-02-03,2024-02-14,7849.54,1
Customer_1313,INV101458,2023-07-03,2023-08-26,2023-09-03,3382.9,1
Customer_1373,INV100244,2023-06-20,2023-08-12,2023-08-28,7776.49,1
Customer_6325,INV101437,2023-06-25,2023-08-02,2023-08-08,9155.01,1
Customer_9913,INV101474,2023-03-02,2023-04-10,2023-05-07,5199.59,1
Customer_3412,INV100360,2023-10-09,2023-12-06,2023-12-01,9577.69,0
Customer_119,INV100140,2023-06-08,2023-06-27,2023-06-27,8585.09,0
Customer_9733,INV100442,2023-02-26,2023-03-13,2023-03-15,2698.05,1
Customer_8013,INV101237,2023-11-20,2023-12-21,2023-12-24,1306.86,1
Customer_4721,INV100329,2023-05-18,2023-06-15,2023-07-12,4976.63,1
Customer_7701,INV101364,2023-03-21,2023-04-19,2023-04-20,7776.37,1
Customer_9930,INV100017,2023-09-14,2023-10-01,2023-10-22,9996.72,1
Customer_5193,INV101061,2023-05-19,2023-06-30,2023-07-19,6026.26,1
Customer_2943,INV101180,2023-10-19,2023-11-28,2023-12-22,7174.66,1
Customer_108,INV100304,2023-03-02,2023-03-29,2023-03-25,4800.63,0
Customer_5903,INV100420,2023-11-03,2023-12-24,2023-12-31,4048.67,1
Customer_2406,INV101200,2023-05-05,2023-06-30,2023-07-08,2057.98,1
Customer_3160,INV100197,2023-03-28,2023-05-22,2023-06-12,4150.64,1
Customer_9134,INV100705,2023-06-28,2023-08-13,2023-08-18,5228.28,1
Customer_7417,INV100278,2023-04-10,2023-04-27,2023-05-26,2718.54,1
Customer_2874,INV101049,2023-09-24,2023-11-07,2023-11-27,3500.38,1
Customer_6832,INV101393,2023-12-10,2024-01-22,2024-01-31,2406.2,1
Customer_8537,INV100273,2023-05-11,2023-06-15,2023-06-30,8582.12,1
Customer_7492,INV100513,2023-05-25,2023-06-22,2023-06-18,2872.45,0
Customer_8834,INV100547,2023-02-23,2023-04-06,2023-04-13,4128.99,1
Customer_6328,INV100441,2023-02-01,2023-03-10,2023-03-15,6603.03,1
Customer_7750,INV101142,2023-11-20,2024-01-18,2024-02-04,3167.23,1
Customer_6202,INV100857,2023-06-13,2023-07-10,2023-07-25,8545.71,1
Customer_304,INV100175,2023-03-26,2023-04-14,2023-05-13,8245.1,1
Customer_4812,INV100404,2023-10-25,2023-12-12,2023-12-17,7811.95,1
Customer_7399,INV100365,2023-10-16,2023-11-26,2023-11-23,9419.91,0
Customer_5396,INV101370,2023-10-09,2023-10-28,2023-11-06,2388.38,1
Customer_9485,INV100023,2023-12-03,2024-01-13,2024-01-14,7011.43,1
Customer_1617,INV100332,2023-03-18,2023-05-05,2023-05-18,4959.76,1
Customer_3206,INV101493,2023-06-27,2023-07-19,2023-08-11,5596.42,1
Customer_10,INV101070,2023-03-29,2023-04-27,2023-05-21,9185.66,1
Customer_5709,INV101203,2023-11-17,2024-01-12,2024-01-09,3963.19,0
Customer_4684,INV100001,2023-11-16,2023-12-05,2023-12-23,3563.84,1
Customer_8242,INV101178,2023-04-24,2023-06-10,2023-07-08,7690.41,1
Customer_9155,INV100428,2023-01-04,2023-02-13,2023-02-19,2794.96,1
Customer_2232,INV100169,2023-03-04,2023-04-01,2023-04-07,7106.78,1
Customer_3787,INV100095,2023-09-28,2023-11-03,2023-11-07,7075.42,1
Customer_5822,INV100567,2023-05-03,2023-05-20,2023-05-19,7949.37,0
Customer_8439,INV100646,2023-06-24,2023-07-27,2023-08-01,5037.52,1
Customer_1616,INV101324,2023-09-25,2023-11-21,2023-12-20,6957.55,1
Customer_8574,INV100765,2023-01-07,2023-02-28,2023-03-07,8199.93,1
Customer_4867,INV101081,2023-07-19,2023-08-30,2023-08-25,8551.82,0
Customer_8674,INV100670,2023-05-04,2023-05-19,2023-06-13,5016.36,1
Customer_3992,INV100336,2023-04-19,2023-05-23,2023-05-30,7920.55,1
Customer_2855,INV100191,2023-01-07,2023-02-26,2023-03-14,9205.96,1
Customer_8187,INV100065,2023-11-24,2023-12-22,2024-01-19,7500.24,1
Customer_6608,INV100849,2023-02-12,2023-04-08,2023-04-15,3864.84,1
Customer_4919,INV100355,2023-05-12,2023-07-08,2023-07-28,1217.01,1
Customer_7742,INV100463,2023-05-29,2023-07-21,2023-08-01,1512.11,1
Customer_5805,INV100863,2023-10-23,2023-11-14,2023-11-29,9359.24,1
Customer_1794,INV100353,2023-04-23,2023-06-05,2023-06-02,4688.96,0
Customer_6848,INV101356,2023-08-05,2023-09-13,2023-09-11,9714.05,0
Customer_8080,INV100194,2023-12-08,2024-01-06,2024-01-19,4164.83,1
Customer_9137,INV101148,2023-01-21,2023-02-16,2023-02-14,6967.57,0
Customer_5202,INV100007,2023-06-14,2023-07-17,2023-08-12,2674.31,1
Customer_2614,INV100776,2023-08-22,2023-10-05,2023-10-06,9674.59,1
Customer_1111,INV100899,2023-06-15,2023-08-02,2023-08-09,5508.45,1
Customer_6440,INV101246,2023-09-15,2023-10-02,2023-09-27,1636.04,0
Customer_5381,INV100229,2023-06-13,2023-07-13,2023-07-25,6050.08,1
Customer_6955,INV101412,2023-10-07,2023-11-23,2023-12-14,6508.45,1
Customer_6975,INV101345,2023-09-24,2023-11-04,2023-11-12,9099.56,1
Customer_1261,INV100196,2023-03-02,2023-04-30,2023-04-27,9835.16,0
Customer_8,INV100681,2023-07-02,2023-07-22,2023-08-20,9666.59,1
Customer_5503,INV100928,2023-07-12,2023-08-02,2023-08-19,8982.88,1
Customer_9115,INV100860,2023-08-21,2023-09-18,2023-10-06,8190.68,1
Customer_410,INV100959,2023-03-08,2023-05-05,2023-05-01,5832.11,0
Customer_8532,INV100964,2023-06-17,2023-07-09,2023-07-12,2211.93,1
Customer_4975,INV101204,2023-11-04,2023-12-08,2024-01-04,1791.58,1
Customer_4216,INV100121,2023-03-02,2023-04-07,2023-04-17,7699.03,1
Customer_3064,INV101390,2023-09-08,2023-10-02,2023-10-30,7970.95,1
Customer_376,INV100958,2023-02-05,2023-04-01,2023-04-08,1143.04,1
Customer_6088,INV101282,2023-02-03,2023-03-01,2023-03-04,1439.4,1
Customer_4011,INV101453,2023-11-25,2023-12-25,2024-01-15,8756.34,1
Customer_5130,INV101163,2023-05-05,2023-06-20,2023-06-19,2033.16,0
Customer_7093,INV100300,2023-01-29,2023-03-19,2023-03-23,8792.58,1
Customer_1758,INV100590,2023-08-01,2023-09-24,2023-10-20,7471.15,1
Customer_101,INV100455,2023-07-09,2023-08-20,2023-08-23,2079.04,1
Customer_2239,INV100853,2023-11-03,2023-12-10,2024-01-05,6722.87,1
Customer_1877,INV101091,2023-12-27,2024-02-13,2024-03-08,5740.73,1
Customer_5351,INV101414,2023-11-14,2023-12-31,2024-01-23,1012.31,1
Customer_7841,INV100220,2023-02-19,2023-04-03,2023-03-29,2428.82,0
Customer_5662,INV100290,2023-06-20,2023-07-21,2023-07-25,2101.05,1
Customer_7606,INV101067,2023-10-31,2023-12-27,2024-01-20,1831.81,1
Customer_7169,INV100291,2023-08-11,2023-09-15,2023-09-12,9481.63,0
Customer_7500,INV100980,2023-07-01,2023-08-19,2023-08-25,7289.97,1
Customer_8858,INV101447,2023-05-02,2023-05-18,2023-05-19,9725.26,1
Customer_5595,INV101085,2023-08-22,2023-10-14,2023-11-02,8592.87,1
Customer_6134,INV101069,2023-01-02,2023-02-25,2023-03-21,6279.7,1
Customer_5998,INV100395,2023-05-07,2023-06-16,2023-06-20,1128.05,1
Customer_1891,INV100879,2023-08-08,2023-09-04,2023-09-20,1698.36,1
Customer_9683,INV101415,2023-02-23,2023-04-09,2023-04-20,5019.39,1
Customer_9317,INV100044,2023-11-21,2023-12-09,2024-01-03,3271.88,1
Customer_80,INV100242,2023-02-21,2023-03-29,2023-04-19,8521.23,1
Customer_9112,INV101353,2023-12-12,2024-02-02,2024-02-14,3603.54,1
Customer_7023,INV101440,2023-03-15,2023-04-06,2023-04-28,1479.97,1
Customer_9217,INV100971,2023-01-19,2023-02-12,2023-02-13,1169.06,1
Customer_7876,INV101429,2023-01-08,2023-01-26,2023-02-23,5666.97,1
Customer_1315,INV100064,2023-02-17,2023-04-16,2023-04-17,2403.11,1
Customer_6478,INV101348,2023-01-18,2023-03-04,2023-03-25,2068.05,1
Customer_4870,INV101079,2023-08-24,2023-09-22,2023-09-18,5156.26,0
Customer_1593,INV100277,2023-03-30,2023-05-24,2023-06-19,5403.61,1
Customer_9709,INV100950,2023-08-23,2023-09-10,2023-09-23,6012.61,1
Customer_1732,INV100639,2023-01-05,2023-02-03,2023-01-30,3804.86,0
Customer_9420,INV100252,2023-11-21,2024-01-10,2024-02-03,5903.08,1
Customer_7457,INV100212,2023-04-17,2023-05-14,2023-05-20,4409.65,1
Customer_4047,INV101121,2023-02-04,2023-02-28,2023-03-09,1299.29,1
Customer_1626,INV101261,2023-03-02,2023-03-20,2023-04-18,8867.64,1
Customer_9148,INV100733,2023-02-26,2023-03-19,2023-04-12,7080.4,1
Customer_653,INV101473,2023-07-23,2023-09-04,2023-08-30,5190.57,0
Customer_1408,INV100301,2023-09-04,2023-10-08,2023-10-04,2189.29,0
Customer_8696,INV101039,2023-07-10,2023-09-04,2023-09-22,7031.81,1
Customer_4132,INV101277,2023-10-15,2023-11-01,2023-11-04,3273.36,1
Customer_9715,INV101302,2023-11-17,2024-01-03,2024-01-12,5587.68,1
Customer_6808,INV100938,2023-02-07,2023-03-08,2023-03-10,2558.97,1
Customer_8142,INV100311,2023-05-24,2023-07-19,2023-08-15,1436.95,1
Customer_3817,INV100152,2023-04-25,2023-06-22,2023-06-19,3699.77,0
Customer_5606,INV100824,2023-09-24,2023-10-21,2023-11-16,9531.44,1
Customer_5206,INV100521,2023-09-18,2023-10-20,2023-10-30,3212.55,1
Customer_1880,INV101418,2023-10-20,2023-11-30,2023-12-01,1676.43,1
Customer_6743,INV100111,2023-08-02,2023-08-24,2023-09-17,4892.03,1
Customer_6650,INV100591,2023-11-18,2024-01-08,2024-01-05,8207.05,0
Customer_2145,INV100631,2023-04-25,2023-05-11,2023-06-06,7522.34,1
Customer_3767,INV100988,2023-09-15,2023-10-20,2023-11-11,7917.18,1
Customer_6475,INV101238,2023-10-08,2023-11-28,2023-12-16,7163.23,1
Customer_5062,INV100880,2023-10-15,2023-11-17,2023-12-06,2305.81,1
Customer_96,INV100136,2023-05-15,2023-07-06,2023-07-16,7584.47,1
Customer_6176,INV100380,2023-11-25,2023-12-25,2023-12-31,9540.78,1
Customer_290,INV100488,2023-11-21,2024-01-08,2024-01-15,5518.11,1
Customer_9786,INV101242,2023-04-10,2023-05-20,2023-06-09,1280.22,1
Customer_952,INV100081,2023-11-25,2023-12-25,2023-12-25,5940.57,0
Customer_2910,INV100374,2023-03-03,2023-03-21,2023-03-22,6791.99,1
Customer_3312,INV100383,2023-08-06,2023-08-24,2023-09-05,5022.88,1
Customer_9340,INV100770,2023-03-27,2023-05-20,2023-05-20,8236.21,0
Customer_5718,INV100722,2023-01-18,2023-02-25,2023-03-13,3006.77,1
Customer_4779,INV101427,2023-05-15,2023-06-05,2023-06-16,5982.81,1
Customer_1765,INV101089,2023-05-28,2023-07-25,2023-07-23,4912.21,0
Customer_4337,INV100417,2023-12-16,2024-02-13,2024-03-03,4751.64,1
Customer_4540,INV100704,2023-04-30,2023-05-31,2023-06-28,3074.96,1
Customer_9085,INV100791,2023-11-28,2023-12-29,2024-01-10,5160.3,1
Customer_3400,INV100303,2023-09-01,2023-09-20,2023-09-20,5044.09,0
Customer_9964,INV100847,2023-01-13,2023-03-07,2023-03-09,9304.08,1
Customer_5414,INV100364,2023-06-10,2023-06-28,2023-07-06,4629.34,1
Customer_6687,INV100077,2023-02-18,2023-03-10,2023-03-15,9723.17,1
Customer_1071,INV100659,2023-04-22,2023-05-28,2023-05-27,1895.42,0
Customer_3082,INV101295,2023-04-13,2023-05-03,2023-05-17,7109.04,1
Customer_8109,INV100347,2023-10-13,2023-11-11,2023-11-18,9935.77,1
Customer_1606,INV100345,2023-07-08,2023-08-29,2023-09-23,1099.42,1
Customer_9391,INV101329,2023-05-02,2023-06-17,2023-06-20,5983.99,1
Customer_4716,INV100884,2023-11-20,2024-01-10,2024-01-17,7249.58,1
Customer_4534,INV101289,2023-08-14,2023-09-29,2023-10-20,5122.74,1
Customer_9400,INV100753,2023-06-12,2023-07-19,2023-08-01,1983.35,1
Customer_5398,INV101159,2023-03-16,2023-04-29,2023-05-03,7496.78,1
Customer_8305,INV101374,2023-09-25,2023-10-14,2023-11-05,6213.41,1
Customer_303,INV100458,2023-05-05,2023-06-22,2023-07-06,2625.37,1
Customer_7636,INV100790,2023-06-24,2023-07-21,2023-08-01,1657.53,1
Customer_1569,INV100921,2023-06-12,2023-07-16,2023-07-23,4571.14,1
Customer_9406,INV100814,2023-01-18,2023-03-08,2023-04-04,6344.85,1
Customer_2055,INV101425,2023-10-31,2023-12-06,2023-12-13,5620.55,1
Customer_4484,INV101452,2023-04-03,2023-05-04,2023-05-14,8849.32,1
Customer_5489,INV100977,2023-05-31,2023-07-28,2023-08-11,2169.73,1
Customer_7019,INV101401,2023-12-18,2024-01-19,2024-01-15,8229.33,0
Customer_8069,INV100651,2023-01-09,2023-02-06,2023-02-27,1480.14,1
Customer_1453,INV100810,2023-12-19,2024-01-30,2024-02-16,1761.78,1
Customer_4394,INV101360,2023-05-08,2023-06-20,2023-07-08,7363.86,1
Customer_6990,INV101433,2023-06-08,2023-07-03,2023-06-29,9314.44,0
Customer_3393,INV100259,2023-03-20,2023-05-10,2023-05-28,8894.43,1
Customer_4949,INV100033,2023-03-11,2023-04-18,2023-05-04,6693.34,1
Customer_5440,INV100184,2023-07-24,2023-09-16,2023-09-29,6322.87,1
Customer_3773,INV101276,2023-02-17,2023-03-17,2023-03-31,7263.0,1
Customer_8481,INV100306,2023-06-23,2023-07-28,2023-08-26,4350.52,1
Customer_2360,INV100263,2023-06-24,2023-08-13,2023-08-11,5696.41,0
Customer_7388,INV100371,2023-08-06,2023-10-02,2023-09-30,1312.75,0
Customer_1595,INV101167,2023-07-05,2023-07-30,2023-08-07,7609.45,1
Customer_3550,INV100805,2023-08-05,2023-08-30,2023-09-01,5413.15,1
Customer_7414,INV100366,2023-07-19,2023-08-25,2023-09-01,9549.09,1
Customer_1277,INV101114,2023-01-26,2023-02-22,2023-02-28,8070.56,1
Customer_7801,INV100327,2023-07-24,2023-09-18,2023-09-26,1550.55,1
Customer_7565,INV101297,2023-07-02,2023-08-30,2023-09-24,1973.68,1
Customer_6621,INV100390,2023-08-14,2023-10-11,2023-10-12,2840.1,1
Customer_8489,INV101363,2023-11-08,2023-12-02,2023-12-11,4108.78,1
Customer_6646,INV100592,2023-09-23,2023-11-10,2023-11-20,5441.4,1
Customer_2769,INV100636,2023-03-25,2023-05-06,2023-05-04,9827.59,0
Customer_620,INV101213,2023-04-25,2023-06-15,2023-07-07,5918.64,1
Customer_347,INV101307,2023-12-26,2024-02-21,2024-02-17,6174.2,0
Customer_1369,INV101040,2023-12-15,2024-02-12,2024-03-11,7594.92,1
Customer_39,INV100045,2023-10-19,2023-11-10,2023-11-14,1167.03,1
Customer_7405,INV101084,2023-01-21,2023-03-16,2023-04-04,6706.27,1
Customer_7420,INV100503,2023-08-23,2023-10-02,2023-10-28,6132.14,1
Customer_379,INV101444,2023-08-21,2023-10-01,2023-09-28,8624.95,0
Customer_5990,INV101371,2023-04-22,2023-05-20,2023-05-30,4007.77,1
Customer_4423,INV100289,2023-08-17,2023-09-24,2023-10-11,3333.03,1
Customer_8771,INV100986,2023-11-07,2023-12-07,2023-12-06,9362.23,0
Customer_5454,INV101032,2023-07-16,2023-08-06,2023-08-31,1852.17,1
Customer_3771,INV100541,2023-05-22,2023-06-18,2023-06-18,8678.31,0
Customer_2251,INV100756,2023-05-18,2023-06-17,2023-07-06,5525.05,1
Customer_23,INV100809,2023-02-28,2023-03-17,2023-04-02,2105.56,1
Customer_6897,INV100155,2023-10-29,2023-11-16,2023-11-28,9364.83,1
Customer_3383,INV100905,2023-07-24,2023-09-16,2023-10-01,5103.32,1
Customer_6547,INV100700,2023-04-22,2023-06-10,2023-06-26,5701.45,1
Customer_5379,INV101033,2023-08-09,2023-08-30,2023-09-06,7588.89,1
Customer_245,INV100897,2023-01-04,2023-02-23,2023-03-20,3269.28,1
Customer_5205,INV100517,2023-12-11,2024-01-23,2024-01-22,5796.01,0
Customer_4771,INV100978,2023-08-28,2023-10-13,2023-11-11,5470.1,1
Customer_5824,INV100808,2023-12-23,2024-01-14,2024-01-28,4036.54,1
Customer_745,INV101442,2023-12-23,2024-02-02,2024-01-31,8668.1,0
Customer_9862,INV101177,2023-09-22,2023-11-03,2023-11-03,5662.02,0
Customer_7047,INV100632,2023-12-31,2024-02-26,2024-03-15,4147.95,1
Customer_7896,INV100904,2023-01-31,2023-02-22,2023-03-09,2516.69,1
Customer_4288,INV101484,2023-03-29,2023-04-23,2023-05-11,6572.32,1
Customer_2777,INV101313,2023-02-20,2023-04-16,2023-05-08,7068.08,1
Customer_6472,INV100238,2023-02-14,2023-04-09,2023-04-24,1632.14,1
Customer_8276,INV100870,2023-08-20,2023-09-17,2023-10-10,8120.64,1
Customer_7332,INV101006,2023-09-01,2023-10-23,2023-11-16,9498.31,1
Customer_6300,INV100755,2023-05-21,2023-06-14,2023-06-13,5395.97,0
Customer_8119,INV100720,2023-06-23,2023-08-15,2023-08-21,8405.03,1
Customer_8336,INV100292,2023-08-01,2023-08-26,2023-08-25,5150.28,0
Customer_7934,INV101198,2023-11-04,2023-11-20,2023-11-23,7154.96,1
Customer_8214,INV100464,2023-10-05,2023-10-27,2023-10-30,1472.43,1
Customer_5605,INV100783,2023-11-09,2024-01-04,2024-01-22,4175.6,1
Customer_6516,INV100683,2023-07-07,2023-08-16,2023-08-27,8982.16,1
Customer_5156,INV100447,2023-04-26,2023-06-17,2023-06-19,5611.9,1
Customer_8612,INV100840,2023-03-03,2023-03-21,2023-04-08,5315.87,1
Customer_5049,INV100746,2023-02-17,2023-04-11,2023-04-18,5127.44,1
Customer_251,INV100037,2023-08-02,2023-09-25,2023-10-12,5581.75,1
Customer_5053,INV100516,2023-12-13,2024-02-03,2024-01-29,8933.9,0
Customer_8279,INV100892,2023-10-23,2023-12-01,2023-12-05,1217.6,1
Customer_1112,INV100236,2023-03-31,2023-05-04,2023-05-04,3283.56,0
Customer_6552,INV100317,2023-06-10,2023-07-25,2023-08-14,5968.29,1
Customer_3853,INV101489,2023-05-20,2023-07-01,2023-07-15,1855.59,1
Customer_6670,INV101455,2023-06-25,2023-07-16,2023-08-05,9045.57,1
Customer_4450,INV101100,2023-12-30,2024-02-16,2024-02-24,9587.18,1
Customer_1576,INV101328,2023-09-10,2023-10-05,2023-11-03,6276.15,1
Customer_318,INV100951,2023-12-15,2024-01-27,2024-01-27,6950.06,0
Customer_6266,INV100381,2023-05-11,2023-07-05,2023-07-09,9461.1,1
Customer_3039,INV100056,2023-10-16,2023-11-25,2023-12-02,5854.41,1
Customer_1018,INV101250,2023-12-08,2024-02-01,2024-02-23,7479.9,1
Customer_8709,INV100114,2023-03-02,2023-04-30,2023-05-17,2845.5,1
Customer_7516,INV100714,2023-06-13,2023-07-26,2023-07-28,3362.14,1
Customer_8706,INV100477,2023-01-06,2023-02-16,2023-02-19,4544.96,1
Customer_3485,INV101036,2023-02-01,2023-03-06,2023-03-18,3055.93,1
Customer_7699,INV101129,2023-11-15,2024-01-02,2024-01-14,1054.75,1
Customer_576,INV100006,2023-06-04,2023-07-26,2023-08-21,1405.54,1
Customer_8839,INV101025,2023-09-20,2023-10-24,2023-11-11,2440.87,1
Customer_2995,INV101135,2023-11-22,2024-01-17,2024-02-04,4977.68,1
Customer_3999,INV100014,2023-01-04,2023-02-13,2023-02-19,2058.4,1
Customer_8284,INV100051,2023-12-03,2024-01-29,2024-02-17,6356.8,1
Customer_3070,INV100247,2023-10-27,2023-12-25,2023-12-21,6292.95,0
Customer_8570,INV101485,2023-03-10,2023-04-19,2023-04-24,5766.29,1
Customer_511,INV101492,2023-02-23,2023-03-31,2023-04-02,8919.15,1
Customer_582,INV100016,2023-09-06,2023-10-08,2023-10-20,3023.32,1
Customer_2615,INV100370,2023-09-05,2023-11-01,2023-10-29,6816.27,0
Customer_9412,INV100171,2023-12-22,2024-01-31,2024-01-27,5329.17,0
Customer_4122,INV100835,2023-07-10,2023-07-30,2023-08-21,8767.49,1
Customer_3668,INV101470,2023-04-24,2023-05-14,2023-06-11,1902.58,1
Customer_8467,INV100974,2023-01-29,2023-02-24,2023-02-19,8399.25,0
Customer_543,INV100599,2023-04-20,2023-06-12,2023-06-25,9679.04,1
Customer_5798,INV100752,2023-03-12,2023-05-05,2023-06-02,4197.4,1
Customer_1864,INV100598,2023-02-16,2023-03-10,2023-03-12,2667.41,1
Customer_474,INV101023,2023-05-02,2023-06-08,2023-07-04,2757.46,1
Customer_267,INV100888,2023-09-21,2023-11-17,2023-11-26,8402.06,1
Customer_7198,INV101243,2023-11-03,2023-12-02,2023-12-05,9706.61,1
Customer_2906,INV100511,2023-05-24,2023-06-26,2023-07-06,3258.03,1
Customer_315,INV100893,2023-01-03,2023-02-09,2023-02-20,4445.79,1
Customer_7150,INV100666,2023-12-31,2024-02-09,2024-03-08,3617.78,1
Customer_1785,INV100509,2023-11-04,2023-12-07,2023-12-30,5912.73,1
Customer_6717,INV101262,2023-11-03,2023-12-23,2023-12-20,3370.98,0
Customer_6879,INV101497,2023-04-16,2023-05-19,2023-06-04,7984.2,1
Customer_1488,INV101164,2023-11-15,2023-11-30,2023-11-28,1432.02,0
Customer_6543,INV101126,2023-01-25,2023-03-03,2023-03-29,2245.98,1
Customer_5872,INV100839,2023-03-27,2023-04-14,2023-05-08,3887.93,1
Customer_3615,INV101343,2023-08-04,2023-09-01,2023-09-26,4107.47,1
Customer_2882,INV101320,2023-08-23,2023-09-29,2023-10-02,3213.08,1
Customer_7082,INV101424,2023-06-03,2023-06-29,2023-07-18,4527.61,1
Customer_4833,INV101397,2023-09-10,2023-11-05,2023-11-25,7211.86,1
Customer_9335,INV100224,2023-01-23,2023-03-18,2023-03-14,8954.46,0
Customer_1224,INV100129,2023-08-25,2023-09-14,2023-09-18,6002.56,1
Customer_9791,INV100989,2023-06-13,2023-08-11,2023-08-31,6324.92,1
Customer_9417,INV100135,2023-03-21,2023-05-10,2023-05-11,3110.04,1
Customer_107,INV100063,2023-02-26,2023-04-15,2023-04-14,6719.11,0
Customer_8791,INV100139,2023-09-04,2023-10-12,2023-10-11,7216.01,0
Customer_4797,INV101175,2023-08-03,2023-09-09,2023-09-19,8709.88,1
Customer_6043,INV101496,2023-12-25,2024-02-16,2024-03-02,1081.99,1
Customer_8703,INV100848,2023-06-12,2023-07-05,2023-07-04,2163.23,0
Customer_8670,INV100558,2023-09-13,2023-11-06,2023-11-28,7630.17,1
Customer_9214,INV100577,2023-05-05,2023-05-29,2023-06-20,8437.59,1
Customer_1768,INV100937,2023-07-03,2023-08-09,2023-08-24,7606.04,1
Customer_8360,INV100838,2023-08-17,2023-09-15,2023-09-13,9653.21,0
Customer_3646,INV100679,2023-03-16,2023-04-21,2023-05-20,8273.51,1
Customer_2534,INV100611,2023-08-16,2023-10-13,2023-11-11,7772.25,1
Customer_6681,INV100137,2023-09-17,2023-11-10,2023-11-24,3312.08,1
Customer_8267,INV100642,2023-03-28,2023-05-17,2023-06-06,6707.16,1
Customer_450,INV100505,2023-12-11,2024-01-04,2024-01-08,8462.76,1
Customer_6951,INV100348,2023-04-06,2023-05-13,2023-05-24,1647.52,1
Customer_3123,INV100626,2023-09-16,2023-10-08,2023-10-18,8816.16,1
Customer_6001,INV100832,2023-04-24,2023-05-24,2023-05-31,5590.62,1
Customer_8757,INV100675,2023-02-09,2023-03-12,2023-03-26,7158.06,1
Customer_970,INV100198,2023-09-15,2023-10-27,2023-11-08,3345.0,1
Customer_8328,INV100034,2023-04-28,2023-06-25,2023-07-16,3090.39,1
Customer_3704,INV100613,2023-01-15,2023-02-28,2023-03-22,1787.04,1
Customer_4514,INV100585,2023-01-30,2023-03-12,2023-04-03,6312.81,1
Customer_5082,INV100543,2023-01-23,2023-03-21,2023-03-21,3759.39,0
Customer_8575,INV100078,2023-05-27,2023-07-05,2023-07-16,2796.84,1
Customer_6492,INV101279,2023-06-29,2023-08-04,2023-08-01,1271.45,0
Customer_9475,INV100579,2023-09-11,2023-11-02,2023-11-12,7199.67,1
Customer_1623,INV100962,2023-09-02,2023-09-29,2023-10-17,3418.55,1
Customer_8894,INV100167,2023-05-30,2023-06-18,2023-07-10,5186.11,1
Customer_3869,INV100940,2023-07-14,2023-08-06,2023-09-04,8782.9,1
Customer_8614,INV101248,2023-07-16,2023-08-08,2023-08-11,9031.05,1
Customer_4475,INV100823,2023-02-04,2023-03-21,2023-03-21,2150.14,0
Customer_1923,INV101196,2023-12-10,2024-01-30,2024-02-06,2225.23,1
Customer_6483,INV101304,2023-01-28,2023-03-19,2023-04-04,4639.37,1
Customer_6623,INV100955,2023-12-17,2024-01-29,2024-02-12,1628.07,1
Customer_2029,INV100333,2023-07-06,2023-08-01,2023-08-14,5232.11,1
Customer_2304,INV100049,2023-02-17,2023-03-24,2023-04-10,5731.17,1
Customer_5983,INV100821,2023-12-16,2024-02-10,2024-02-06,1331.0,0
Customer_3355,INV100891,2023-02-10,2023-03-02,2023-02-26,8979.28,0
Customer_3464,INV100604,2023-12-19,2024-01-27,2024-02-07,8038.31,1
Customer_2348,INV101382,2023-09-28,2023-10-29,2023-11-20,8521.68,1
Customer_3288,INV101389,2023-03-27,2023-05-17,2023-05-16,5069.64,0
Customer_6517,INV100142,2023-04-22,2023-06-20,2023-06-19,5782.53,0
Customer_3350,INV100124,2023-08-07,2023-09-03,2023-09-06,8501.86,1
Customer_7407,INV101199,2023-03-15,2023-05-07,2023-05-14,1177.59,1
Customer_711,INV101347,2023-10-16,2023-11-22,2023-12-05,4151.7,1
Customer_7644,INV100715,2023-08-21,2023-09-23,2023-09-25,6805.28,1
Customer_5674,INV100158,2023-05-12,2023-06-18,2023-06-23,4902.45,1
Customer_5459,INV100361,2023-09-17,2023-10-17,2023-11-06,4810.83,1
Customer_9212,INV101400,2023-09-11,2023-10-08,2023-10-16,1656.25,1
Customer_5133,INV101357,2023-02-03,2023-03-29,2023-04-06,9587.4,1
Customer_135,INV100508,2023-05-30,2023-07-18,2023-07-31,8389.65,1
Customer_1691,INV100443,2023-06-15,2023-07-01,2023-07-27,6121.39,1
